Unnamed: 0,fromLibrary,toLibrary,fromGroupArtifact,toGroupArtifact,inDepSeq,dataConfirmed
3279,sqljet,cassandra,org.tmatesoft.sqljet:sqljet,com.datastax.cassandra:cassandra-driver-core,0,False
3280,sqljet,sqlite-jdbc,org.tmatesoft.sqljet:sqljet,org.wisdom-framework:sqlite-jdbc,0,False
3281,sqljet,postgresql,org.tmatesoft.sqljet:sqljet,org.postgresql:postgresql,0,False
3282,sqljet,postgresql,org.tmatesoft.sqljet:sqljet,postgresql:postgresql,0,False
3283,sqljet,hazelcast,org.tmatesoft.sqljet:sqljet,com.hazelcast:hazelcast,0,False
3284,sqljet,hbase,org.tmatesoft.sqljet:sqljet,org.apache.hbase:hbase-client,0,False
3285,sqljet,h2,org.tmatesoft.sqljet:sqljet,com.h2database:h2,0,False
3286,sqljet,infinispan,org.tmatesoft.sqljet:sqljet,org.infinispan:infinispan-core,0,False
3287,sqljet,hbase,org.tmatesoft.sqljet:sqljet,org.apache.hbase:hbase-server,0,False
3288,sqljet,hazelcast,org.tmatesoft.sqljet:sqljet,com.hazelcast:hazelcast-client,0,False
3289,stanford-corenlp,opennlp,edu.stanford.nlp:stanford-corenlp,org.apache.opennlp:opennlp,0,False
3290,stanford-corenlp,opennlp,edu.stanford.nlp:stanford-corenlp,org.apache.opennlp:opennlp-tools,1,False
3291,stax-utils,jdom,net.java.dev.stax-utils:stax-utils,org.jdom:jdom2,0,False
3292,stax-utils,jaxen,net.java.dev.stax-utils:stax-utils,jaxen:jaxen,6,False
3293,stax-utils,wstx-asl,net.java.dev.stax-utils:stax-utils,woodstox:wstx-asl,0,False
3294,stax-utils,dom4j,net.java.dev.stax-utils:stax-utils,org.dom4j:dom4j,0,False
3295,stax-utils,kxml2,net.java.dev.stax-utils:stax-utils,kxml2:kxml2,0,False
3296,stax-utils,xalan,net.java.dev.stax-utils:stax-utils,xalan:xalan,0,False
3297,stax-utils,xerces,net.java.dev.stax-utils:stax-utils,xerces:xercesImpl,0,False
3298,stax-utils,simple-xml,net.java.dev.stax-utils:stax-utils,org.simpleframework:simple-xml,0,False
3299,stax-utils,jdom,net.java.dev.stax-utils:stax-utils,org.jdom:jdom,0,False
3300,stax-utils,saxon,net.java.dev.stax-utils:stax-utils,net.sf.saxon:saxon,2,False
3301,stax-utils,xerces,net.java.dev.stax-utils:stax-utils,xerces:xerces,0,False
3302,stax-utils,dom4j,net.java.dev.stax-utils:stax-utils,dom4j:dom4j,1,False
3303,stax-utils,xml-writer,net.java.dev.stax-utils:stax-utils,com.megginson.sax:xml-writer,0,False
3304,stax-utils,xpp3,net.java.dev.stax-utils:stax-utils,xpp3:xpp3,0,False
3305,stax-utils,xmltooling,net.java.dev.stax-utils:stax-utils,org.opensaml:xmltooling,0,False
3306,stax-utils,xpp3,net.java.dev.stax-utils:stax-utils,org.ogce:xpp3,0,False
3307,stax-utils,saxon,net.java.dev.stax-utils:stax-utils,net.sourceforge.saxon:saxon,2,False
3308,stax-utils,xom,net.java.dev.stax-utils:stax-utils,xom:xom,0,False
3309,stax-utils,jdom,net.java.dev.stax-utils:stax-utils,jdom:jdom,5,False
3310,stax-utils,wstx-asl,net.java.dev.stax-utils:stax-utils,org.codehaus.woodstox:wstx-asl,1,False
3311,stax-utils,saxon,net.java.dev.stax-utils:stax-utils,saxon:saxon,0,False
3312,stax-utils,stax2-api,net.java.dev.stax-utils:stax-utils,org.codehaus.woodstox:stax2-api,0,False
3313,stax-utils,xmlParserAPIs,net.java.dev.stax-utils:stax-utils,xerces:xmlParserAPIs,0,False
3314,stax-utils,kxml2,net.java.dev.stax-utils:stax-utils,net.sf.kxml:kxml2,0,False
3315,stax-utils,xmlParserAPIs,net.java.dev.stax-utils:stax-utils,xml-apis:xmlParserAPIs,0,False
3316,stax-utils,nanoxml,net.java.dev.stax-utils:stax-utils,be.cyberelf.nanoxml:nanoxml,0,False
3317,stax2-api,xpp3,org.codehaus.woodstox:stax2-api,xpp3:xpp3,1,False
3318,stax2-api,jdom,org.codehaus.woodstox:stax2-api,org.jdom:jdom2,0,False
3319,stax2-api,xmltooling,org.codehaus.woodstox:stax2-api,org.opensaml:xmltooling,2,False
3320,stax2-api,xmlParserAPIs,org.codehaus.woodstox:stax2-api,xerces:xmlParserAPIs,0,False
3321,stax2-api,xpp3,org.codehaus.woodstox:stax2-api,org.ogce:xpp3,0,False
3322,stax2-api,saxon,org.codehaus.woodstox:stax2-api,saxon:saxon,0,False
3323,stax2-api,saxon,org.codehaus.woodstox:stax2-api,net.sf.saxon:saxon,0,False
3324,stax2-api,xmlParserAPIs,org.codehaus.woodstox:stax2-api,xml-apis:xmlParserAPIs,0,False
3325,stax2-api,xom,org.codehaus.woodstox:stax2-api,xom:xom,4,False
3326,stax2-api,jdom,org.codehaus.woodstox:stax2-api,jdom:jdom,0,False
3327,stax2-api,dom4j,org.codehaus.woodstox:stax2-api,org.dom4j:dom4j,0,False
3328,stax2-api,jdom,org.codehaus.woodstox:stax2-api,org.jdom:jdom,7,False
3329,stax2-api,dom4j,org.codehaus.woodstox:stax2-api,dom4j:dom4j,6,False
3330,stax2-api,kxml2,org.codehaus.woodstox:stax2-api,kxml2:kxml2,0,False
3331,stax2-api,simple-xml,org.codehaus.woodstox:stax2-api,org.simpleframework:simple-xml,0,False
3332,stax2-api,kxml2,org.codehaus.woodstox:stax2-api,net.sf.kxml:kxml2,0,False
3333,stax2-api,jaxen,org.codehaus.woodstox:stax2-api,jaxen:jaxen,3,False
3334,stax2-api,xerces,org.codehaus.woodstox:stax2-api,xerces:xerces,0,False
3335,stax2-api,stax-utils,org.codehaus.woodstox:stax2-api,net.java.dev.stax-utils:stax-utils,0,False
3336,stax2-api,nanoxml,org.codehaus.woodstox:stax2-api,be.cyberelf.nanoxml:nanoxml,0,False
3337,stax2-api,xml-writer,org.codehaus.woodstox:stax2-api,com.megginson.sax:xml-writer,0,False
3338,stax2-api,xerces,org.codehaus.woodstox:stax2-api,xerces:xercesImpl,14,False
3339,stax2-api,saxon,org.codehaus.woodstox:stax2-api,net.sourceforge.saxon:saxon,0,False
3340,stax2-api,xalan,org.codehaus.woodstox:stax2-api,xalan:xalan,9,False
3341,stax2-api,wstx-asl,org.codehaus.woodstox:stax2-api,woodstox:wstx-asl,0,False
3342,stringtemplate,freemarker,org.antlr:stringtemplate,freemarker:freemarker,0,False
3343,stringtemplate,freemarker,org.antlr:stringtemplate,com.netflix.Nicobar:nicobar-manager,0,False
3344,stringtemplate,mvel2,antlr:stringtemplate,org.mvel:mvel2,0,False
3345,stringtemplate,velocity,org.antlr:stringtemplate,org.apache.velocity:velocity,0,False
3346,stringtemplate,mvel2,antlr:stringtemplate,org.mule.mvel:mule-mvel2,0,False
3347,stringtemplate,freemarker,org.antlr:stringtemplate,org.freemarker:freemarker,0,False
3348,stringtemplate,velocity,antlr:stringtemplate,org.apache.velocity:velocity,0,False
3349,stringtemplate,velocity,antlr:stringtemplate,velocity:velocity,0,False
3350,stringtemplate,velocity,org.antlr:stringtemplate,velocity:velocity,0,False
3351,stringtemplate,mvel2,org.antlr:stringtemplate,org.mule.mvel:mule-mvel2,0,False
3352,stringtemplate,freemarker,antlr:stringtemplate,org.freemarker:freemarker,1,False
3353,stringtemplate,mvel2,org.antlr:stringtemplate,org.mvel:mvel2,1,False
3354,stringtemplate,freemarker,antlr:stringtemplate,com.netflix.Nicobar:nicobar-manager,0,False
3355,stringtemplate,freemarker,antlr:stringtemplate,freemarker:freemarker,0,False
3356,subethasmtp,dumbster,org.subethamail:subethasmtp,dumbster:dumbster,0,False
3357,subethasmtp,dumbster,com.bitmechanic:dumbster,dumbster:dumbster,0,False
3358,subethasmtp,dumbster,de.softwareforge:dumbster,dumbster:dumbster,0,False
3359,svenson,jackson,com.google.code.svenson:svenson,org.codehaus.jackson:jackson-core-asl,0,False
3360,svenson,json-simple,com.google.code.svenson:svenson,com.googlecode.json-simple:json-simple,0,False
3361,svenson,flexjson,com.google.code.svenson:svenson,io.github.benas:xstream,0,False
3362,svenson,json-lib,com.google.code.svenson:svenson,com.hynnet:json-lib,0,False
3363,svenson,jsonic,com.google.code.svenson:svenson,net.arnx:jsonic,0,False
3364,svenson,xstream,com.google.code.svenson:svenson,com.thoughtworks.xstream:xstream,0,False
3365,svenson,json-lib,com.google.code.svenson:svenson,org.kohsuke.stapler:json-lib,0,False
3366,svenson,jackson,com.google.code.svenson:svenson,com.fasterxml.jackson.core:jackson-core,0,False
3367,svenson,json-simple,com.google.code.svenson:svenson,com.github.cliftonlabs:json-simple,0,False
3368,svenson,jackson,com.google.code.svenson:svenson,com.fasterxml.jackson.core:jackson-annotations,0,False
3369,svenson,gson,com.google.code.svenson:svenson,com.google.code.gson:gson,1,True
3370,svenson,jackson,com.google.code.svenson:svenson,com.fasterxml.jackson.core:jackson-databind,0,False
3371,svenson,jettison,com.google.code.svenson:svenson,org.codehaus.jettison:jettison,0,False
3372,svenson,xstream,com.google.code.svenson:svenson,xstream:xstream,0,False
3373,svenson,json-lib,com.google.code.svenson:svenson,net.sf.json-lib:json-lib,0,False
3374,svenson,fastjson,com.google.code.svenson:svenson,com.alibaba:fastjson,0,False
3375,svenson,flexjson,com.google.code.svenson:svenson,net.sf.flexjson:flexjson,0,False
3376,svenson,jackson,com.google.code.svenson:svenson,org.codehaus.jackson:jackson-mapper-asl,0,False
3377,svenson,json-path,com.google.code.svenson:svenson,io.paradoxical:json-path,0,False
3378,svenson,flexjson,com.google.code.svenson:svenson,org.sonatype.nexus.xstream:xstream,0,False
3379,svenson,json-smart,com.google.code.svenson:svenson,net.minidev:json-smart,0,False
3380,svenson,json-path,com.google.code.svenson:svenson,com.jayway.restassured:json-path,0,False
3381,svenson,json-path,com.google.code.svenson:svenson,com.jayway.jsonpath:json-path,0,False
3382,svenson,jackson,com.google.code.svenson:svenson,org.codehaus.jackson:jackson-xc,0,False
3383,svenson,org.json,com.google.code.svenson:svenson,org.json:json,0,False
3384,svenson,flexjson,com.google.code.svenson:svenson,org.hudsonci.tools:xstream,0,False
3385,swing-layout,swingx,org.swinglabs:swing-layout,org.swinglabs.swingx:swingx-core,0,False
3386,swing-layout,jgraphx,org.swinglabs:swing-layout,org.tinyjee.jgraphx:jgraphx,0,False
3387,swing-layout,jgrapht,org.swinglabs:swing-layout,org.jgrapht:jgrapht,0,False
3388,swing-layout,jgrapht,org.swinglabs:swing-layout,org.javabits.jgrapht:jgrapht,0,False
3389,swing-layout,jgrapht,org.swinglabs:swing-layout,org.jgrapht:jgrapht-core,0,False
3390,swing-layout,jgrapht,org.swinglabs:swing-layout,jgrapht:jgrapht,0,False
3391,swing-layout,jung,org.swinglabs:swing-layout,net.sf.jung:jung-api,0,False
3392,swing-layout,miglayout,org.swinglabs:swing-layout,com.miglayout:miglayout,2,False
3393,swing-layout,timingframework,org.swinglabs:swing-layout,net.java.dev.timingframework:timingframework,0,False
3394,swing-layout,jide-oss,org.swinglabs:swing-layout,com.jidesoft:jide-oss,0,False
3395,swing-layout,swingx,org.swinglabs:swing-layout,org.swinglabs.swingx:swingx-all,0,False
3396,swing-layout,jgoodies,org.swinglabs:swing-layout,com.jgoodies:jgoodies-forms,0,False
3397,swing-layout,jgraphx,org.swinglabs:swing-layout,com.github.monkeysintown:jgraphx,0,False
3398,swing-layout,jgoodies,org.swinglabs:swing-layout,com.jgoodies:jgoodies-common,0,False
3399,swingx,miglayout,org.swinglabs.swingx:swingx-all,com.miglayout:miglayout,0,False
3400,swingx,jgoodies,org.swinglabs.swingx:swingx-core,com.jgoodies:jgoodies-common,0,False
3401,swingx,jgraphx,org.swinglabs.swingx:swingx-all,org.tinyjee.jgraphx:jgraphx,0,False
3402,swingx,jgoodies,org.swinglabs:swingx,com.jgoodies:jgoodies-common,0,False
3403,swingx,jide-oss,org.swinglabs.swingx:swingx-core,com.jidesoft:jide-oss,0,False
3404,swingx,jgraphx,org.swinglabs:swingx,org.tinyjee.jgraphx:jgraphx,0,False
3405,swingx,jgrapht,org.swinglabs.swingx:swingx-all,org.jgrapht:jgrapht,0,False
3406,swingx,jgraphx,org.swinglabs:swingx-core,org.tinyjee.jgraphx:jgraphx,0,False
3407,swingx,swing-layout,org.swinglabs.swingx:swingx-all,org.swinglabs:swing-layout,0,False
3408,swingx,jgraphx,org.swinglabs.swingx:swingx-core,com.github.monkeysintown:jgraphx,0,False
3409,swingx,jgrapht,org.swinglabs.swingx:swingx-core,jgrapht:jgrapht,0,False
3410,swingx,jung,org.swinglabs.swingx:swingx-core,net.sf.jung:jung-api,0,False
3411,swingx,jide-oss,org.swinglabs.swingx:swingx-all,com.jidesoft:jide-oss,0,False
3412,swingx,timingframework,org.swinglabs.swingx:swingx-core,net.java.dev.timingframework:timingframework,0,False
3413,swingx,jxlayer,org.swinglabs.swingx:swingx-all,org.swinglabs:jxlayer,0,False
3414,swingx,jgraphx,org.swinglabs:swingx-core,com.github.monkeysintown:jgraphx,0,False
3415,swingx,jxlayer,org.swinglabs.swingx:swingx-core,org.swinglabs:jxlayer,0,False
3416,swingx,jgraphx,org.swinglabs.swingx:swingx-all,com.github.monkeysintown:jgraphx,0,False
3417,swingx,jgrapht,org.swinglabs:swingx,org.javabits.jgrapht:jgrapht,0,False
3418,swingx,jgraphx,org.swinglabs.swingx:swingx-core,org.tinyjee.jgraphx:jgraphx,0,False
3419,swingx,jgrapht,org.swinglabs:swingx-core,org.jgrapht:jgrapht,0,False
3420,swingx,miglayout,org.swinglabs.swingx:swingx-core,com.miglayout:miglayout,0,False
3421,swingx,jgrapht,org.swinglabs:swingx-core,org.javabits.jgrapht:jgrapht,0,False
3422,swingx,jgrapht,org.swinglabs.swingx:swingx-all,org.javabits.jgrapht:jgrapht,0,False
3423,swingx,jgrapht,org.swinglabs.swingx:swingx-core,org.javabits.jgrapht:jgrapht,0,False
3424,swingx,timingframework,org.swinglabs:swingx-core,net.java.dev.timingframework:timingframework,0,False
3425,swingx,swing-layout,org.swinglabs.swingx:swingx-core,org.swinglabs:swing-layout,0,False
3426,swingx,jgrapht,org.swinglabs:swingx-core,org.jgrapht:jgrapht-core,0,False
3427,swingx,jgrapht,org.swinglabs:swingx-core,jgrapht:jgrapht,0,False
3428,swingx,jgoodies,org.swinglabs.swingx:swingx-all,com.jgoodies:jgoodies-common,0,False
3429,swingx,jgoodies,org.swinglabs:swingx-core,com.jgoodies:jgoodies-forms,1,False
3430,swingx,timingframework,org.swinglabs:swingx,net.java.dev.timingframework:timingframework,0,False
3431,swingx,jgrapht,org.swinglabs:swingx,org.jgrapht:jgrapht-core,0,False
3432,swingx,jgrapht,org.swinglabs.swingx:swingx-all,org.jgrapht:jgrapht-core,0,False
3433,swingx,jgrapht,org.swinglabs.swingx:swingx-core,org.jgrapht:jgrapht,0,False
3434,swingx,jung,org.swinglabs:swingx-core,net.sf.jung:jung-api,0,False
3435,swingx,jgraphx,org.swinglabs:swingx,com.github.monkeysintown:jgraphx,0,False
3436,swingx,jgoodies,org.swinglabs:swingx-core,com.jgoodies:jgoodies-common,0,False
3437,swingx,timingframework,org.swinglabs.swingx:swingx-all,net.java.dev.timingframework:timingframework,0,False
3438,swingx,jgoodies,org.swinglabs:swingx,com.jgoodies:jgoodies-forms,6,False
3439,swingx,jgrapht,org.swinglabs:swingx,org.jgrapht:jgrapht,0,False
3440,swingx,jung,org.swinglabs.swingx:swingx-all,net.sf.jung:jung-api,0,False
3441,swingx,miglayout,org.swinglabs:swingx,com.miglayout:miglayout,5,False
3442,swingx,miglayout,org.swinglabs:swingx-core,com.miglayout:miglayout,0,False
3443,swingx,jgoodies,org.swinglabs.swingx:swingx-all,com.jgoodies:jgoodies-forms,0,False
3444,swingx,jgrapht,org.swinglabs.swingx:swingx-all,jgrapht:jgrapht,0,False
3445,swingx,jide-oss,org.swinglabs:swingx,com.jidesoft:jide-oss,0,False
3446,swingx,jgrapht,org.swinglabs.swingx:swingx-core,org.jgrapht:jgrapht-core,0,False
3447,swingx,jgoodies,org.swinglabs.swingx:swingx-core,com.jgoodies:jgoodies-forms,0,False
3448,swingx,jide-oss,org.swinglabs:swingx-core,com.jidesoft:jide-oss,0,False
3449,swingx,jgrapht,org.swinglabs:swingx,jgrapht:jgrapht,0,False
3450,swingx,jung,org.swinglabs:swingx,net.sf.jung:jung-api,0,False
3451,tagsoup,htmlparser,tagsoup:tagsoup,nu.validator:htmlparser,0,False
3452,tagsoup,jericho-html,tagsoup:tagsoup,net.htmlparser.jericho:jericho-html,0,False
3453,tagsoup,jericho-html,org.ccil.cowan.tagsoup:tagsoup,net.htmlparser.jericho:jericho-html,0,False
3454,tagsoup,jsoup,tagsoup:tagsoup,org.jsoup:jsoup,0,False
3455,tagsoup,htmlunit,org.ccil.cowan.tagsoup:tagsoup,org.keycloak:keycloak-appliance-dist-all,0,False
3456,tagsoup,nekohtml,tagsoup:tagsoup,nekohtml:nekohtml,0,False
3457,tagsoup,htmlunit,org.ccil.cowan.tagsoup:tagsoup,htmlunit:htmlunit,0,False
3458,tagsoup,htmlparser,org.ccil.cowan.tagsoup:tagsoup,org.htmlparser:htmlparser,0,False
3459,tagsoup,nekohtml,org.ccil.cowan.tagsoup:tagsoup,nekohtml:nekohtml,0,False
3460,tagsoup,htmlunit,tagsoup:tagsoup,htmlunit:htmlunit,0,False
3461,tagsoup,htmlparser,tagsoup:tagsoup,nu.validator.htmlparser:htmlparser,0,False
3462,tagsoup,nekohtml,tagsoup:tagsoup,net.sourceforge.nekohtml:nekohtml,0,False
3463,tagsoup,jsoup,org.ccil.cowan.tagsoup:tagsoup,org.jsoup:jsoup,3,False
3464,tagsoup,htmlunit,tagsoup:tagsoup,org.keycloak:keycloak-appliance-dist-all,0,False
3465,tagsoup,htmlcleaner,org.ccil.cowan.tagsoup:tagsoup,net.sourceforge.htmlcleaner:htmlcleaner,3,False
3466,tagsoup,nekohtml,org.ccil.cowan.tagsoup:tagsoup,net.sourceforge.nekohtml:nekohtml,3,False
3467,tagsoup,htmlcleaner,tagsoup:tagsoup,net.sourceforge.htmlcleaner:htmlcleaner,0,False
3468,tagsoup,htmlparser,org.ccil.cowan.tagsoup:tagsoup,nu.validator:htmlparser,0,False
3469,tagsoup,jericho-html,org.ccil.cowan.tagsoup:tagsoup,net.htmlparser:jericho-html,0,False
3470,tagsoup,jericho-html,tagsoup:tagsoup,net.htmlparser:jericho-html,0,False
3471,tagsoup,htmlparser,org.ccil.cowan.tagsoup:tagsoup,nu.validator.htmlparser:htmlparser,2,False
3472,tagsoup,htmlparser,tagsoup:tagsoup,org.htmlparser:htmlparser,0,False
3473,testng,junit,org.testng:testng,org.junit.vintage:junit-vintage-engine,11,True
3474,testng,junit,org.testng:testng,org.jboss.arquillian.junit:arquillian-junit-container,36,True
3475,testng,junit,org.testng:testng,junit:junit,345,True
3476,testng,junit,org.testng:testng,org.junit.jupiter:junit-jupiter-engine,70,True
3477,testng,junit,org.testng:testng,org.junit.jupiter:junit-jupiter-api,39,True
3478,timingframework,jgoodies,net.java.dev.timingframework:timingframework,com.jgoodies:jgoodies-forms,0,False
3479,timingframework,jgrapht,net.java.dev.timingframework:timingframework,org.jgrapht:jgrapht-core,0,False
3480,timingframework,miglayout,net.java.dev.timingframework:timingframework,com.miglayout:miglayout,0,False
3481,timingframework,jxlayer,net.java.dev.timingframework:timingframework,org.swinglabs:jxlayer,0,False
3482,timingframework,jgoodies,net.java.dev.timingframework:timingframework,com.jgoodies:jgoodies-common,0,False
3483,timingframework,swing-layout,net.java.dev.timingframework:timingframework,org.swinglabs:swing-layout,0,False
3484,timingframework,swingx,net.java.dev.timingframework:timingframework,org.swinglabs:swingx-core,0,False
3485,timingframework,jide-oss,net.java.dev.timingframework:timingframework,com.jidesoft:jide-oss,0,False
3486,timingframework,jgraphx,net.java.dev.timingframework:timingframework,org.tinyjee.jgraphx:jgraphx,0,False
3487,timingframework,jung,net.java.dev.timingframework:timingframework,net.sf.jung:jung-api,0,False
3488,timingframework,jgraphx,net.java.dev.timingframework:timingframework,com.github.monkeysintown:jgraphx,0,False
3489,timingframework,jgrapht,net.java.dev.timingframework:timingframework,org.javabits.jgrapht:jgrapht,0,False
3490,timingframework,jgrapht,net.java.dev.timingframework:timingframework,org.jgrapht:jgrapht,0,False
3491,timingframework,swingx,net.java.dev.timingframework:timingframework,org.swinglabs.swingx:swingx-core,0,False
3492,timingframework,jgrapht,net.java.dev.timingframework:timingframework,jgrapht:jgrapht,0,False
3493,timingframework,swingx,net.java.dev.timingframework:timingframework,org.swinglabs:swingx,0,False
3494,timingframework,swingx,net.java.dev.timingframework:timingframework,org.swinglabs.swingx:swingx-all,0,False
3495,trove4j,hppc,net.sf.trove4j:trove4j,com.carrotsearch:hppc,15,True
3496,trove4j,fastutil,net.sf.trove4j:trove4j,fastutil:fastutil,1,False
3497,trove4j,commons-lang,net.sf.trove4j:trove4j,org.apache.commons:commons-lang3,22,False
3498,trove4j,mahout,net.sf.trove4j:trove4j,org.apache.mahout:mahout-core,0,False
3499,trove4j,joda-time,net.sf.trove4j:trove4j,joda-time:joda-time,7,False
3500,trove4j,javolution,net.sf.trove4j:trove4j,org.javolution:javolution,0,False
3501,trove4j,collections-generic,net.sf.trove4j:trove4j,net.sourceforge.collections:collections-generic,1,False
3502,trove4j,mahout,net.sf.trove4j:trove4j,org.apache.mahout:mahout,0,False
3503,trove4j,lambdaj,net.sf.trove4j:trove4j,com.googlecode.lambdaj:lambdaj,1,False
3504,trove4j,samskivert,net.sf.trove4j:trove4j,com.samskivert:samskivert,0,False
3505,trove4j,guava,net.sf.trove4j:trove4j,com.google.guava:guava,34,False
3506,trove4j,commons-collections,net.sf.trove4j:trove4j,commons-collections:commons-collections,8,False
3507,trove4j,mahout,net.sf.trove4j:trove4j,org.apache.mahout:mahout-math,0,False
3508,trove4j,commons-lang,net.sf.trove4j:trove4j,commons-lang:commons-lang,21,False
3509,trove4j,colt,net.sf.trove4j:trove4j,colt:colt,6,False
3510,trove4j,javolution,net.sf.trove4j:trove4j,javolution:javolution,1,False
3511,trove4j,high-scale-lib,net.sf.trove4j:trove4j,com.boundary:high-scale-lib,1,False
3512,trove4j,commons-collections,net.sf.trove4j:trove4j,org.apache.commons:commons-collections4,4,False
3513,trove4j,mahout,net.sf.trove4j:trove4j,org.apache.mahout:mahout-collections,0,False
3514,trove4j,fastutil,net.sf.trove4j:trove4j,it.unimi.dsi:fastutil,16,True
3515,velocity,mvel2,org.apache.velocity:velocity,org.mvel:mvel2,8,True
3516,velocity,freemarker,org.apache.velocity:velocity,com.netflix.Nicobar:nicobar-manager,0,False
3517,velocity,freemarker,velocity:velocity,org.freemarker:freemarker,1,False
